6	3	4	0.994	0.993	0.993	0.993	0.9901	0.9928	0.9858	0.9928
6	3	5	0.993	0.993	0.991	0.993	0.9865	0.9925	0.9796	0.9925
6	3	6	0.991	0.992	0.990	0.992	0.9901	0.9925	0.9843	0.9925
6	3	7	0.989	0.992	0.986	0.992	0.9864	0.9925	0.9780	0.9925
6	3	8	0.984	0.992	0.980	0.992	0.9742	0.9925	0.9562	0.9925
6	3	9	0.978	0.992	0.970	0.992	0.9844	0.9925	0.9698	0.9925
6	3	10	0.967	0.992	0.955	0.992	0.9993	0.9925	0.9988	0.9925
6	3	11	0.947	0.992	0.931	0.992	1.0000	0.9925	1.0000	0.9925
6	3	12	0.897	0.992	0.863	0.992	1.0000	0.9924	1.0000	0.9924
6	4	1	0.997	0.996	0.997	0.996	1.0000	0.9955	0.9992	0.9955
6	4	2	0.997	0.995	0.996	0.995	1.0000	0.9950	1.0000	0.9950
6	4	3	0.996	0.995	0.996	0.995	0.9996	0.9949	0.9995	0.9949
6	4	4	0.996	0.995	0.995	0.995	0.9937	0.9949	0.9901	0.9949
6	4	5	0.995	0.995	0.994	0.995	0.9921	0.9949	0.9883	0.9949
6	4	6	0.994	0.995	0.993	0.995	0.9940	0.9949	0.9909	0.9949
6	4	7	0.991	0.995	0.990	0.995	0.9911	0.9948	0.9852	0.9948
6	4	8	0.989	0.995	0.985	0.995	0.9820	0.9947	0.9663	0.9947
6	4	9	0.982	0.995	0.975	0.995	0.9874	0.9945	0.9720	0.9945
6	4	10	0.971	0.994	0.963	0.994	0.9996	0.9944	0.9994	0.9944
6	4	11	0.956	0.994	0.950	0.994	1.0000	0.9942	1.0000	0.9942
6	4	12	0.905	0.994	0.882	0.994	1.0000	0.9944	1.0000	0.9944
6	5	1	0.998	0.997	0.998	0.997	1.0000	0.9966	1.0000	0.9966
6	5	2	0.998	0.997	0.997	0.997	1.0000	0.9966	1.0000	0.9966
6	5	3	0.997	0.997	0.997	0.997	0.9998	0.9966	0.9998	0.9966
6	5	4	0.997	0.996	0.996	0.996	0.9958	0.9965	0.9939	0.9965
6	5	5	0.996	0.996	0.996	0.996	0.9947	0.9963	0.9897	0.9963
7	1	8	0.985	0.990	0.970	0.990	0.9727	0.9903	0.9492	0.9903
7	1	9	0.969	0.990	0.968	0.990	0.9792	0.9898	0.9518	0.9898
7	1	10	0.964	0.989	0.945	0.989	0.9967	0.9894	0.9881	0.9894
7	1	11	0.940	0.989	0.913	0.989	0.9998	0.9886	0.9988	0.9886
7	1	12	0.886	0.988	0.832	0.988	1.0000	0.9882	0.9999	0.9882
7	2	5	0.994	0.994	0.995	0.994	0.9886	0.9935	0.9817	0.9935
7	2	6	0.993	0.993	0.990	0.993	0.9901	0.9930	0.9804	0.9930
7	2	7	0.990	0.993	0.986	0.993	0.9849	0.9925	0.9683	0.9925
7	2	8	0.986	0.992	0.982	0.992	0.9776	0.9924	0.9565	0.9924
7	2	9	0.980	0.992	0.972	0.992	0.9871	0.9924	0.9676	0.9924
7	2	10	0.968	0.992	0.959	0.992	0.9990	0.9924	0.9973	0.9924
7	2	11	0.950	0.992	0.927	0.992	1.0000	0.9924	0.9997	0.9924
7	2	12	0.909	0.992	0.859	0.992	1.0000	0.9924	1.0000	0.9924
7	3	3	0.997	0.995	0.996	0.995	0.9996	0.9955	0.9994	0.9955
7	3	4	0.996	0.995	0.995	0.995	0.9941	0.9950	0.9898	0.9950
7	3	5	0.996	0.995	0.995	0.995	0.9921	0.9948	0.9860	0.9948
7	3	6	0.994	0.995	0.993	0.995	0.9943	0.9948	0.9912	0.9948
7	3	7	0.993	0.995	0.991	0.995	0.9916	0.9948	0.9848	0.9948
7	3	8	0.991	0.995	0.987	0.995	0.9853	0.9948	0.9709	0.9948
7	3	9	0.985	0.995	0.979	0.995	0.9905	0.9948	0.9776	0.9948
7	3	10	0.978	0.995	0.968	0.995	0.9995	0.9948	0.9990	0.9948
7	3	11	0.965	0.995	0.949	0.995	1.0000	0.9948	0.9999	0.9948
7	3	12	0.931	0.995	0.898	0.995	1.0000	0.9948	1.0000	0.9948
7	4	1	0.998	0.997	0.998	0.997	1.0000	0.9970	1.0000	0.9970
7	4	2	0.998	0.997	0.997	0.997	1.0000	0.9966	1.0000	0.9966
7	4	3	0.998	0.997	0.997	0.997	0.9998	0.9966	0.9996	0.9966
7	4	4	0.997	0.997	0.997	0.997	0.9961	0.9966	0.9933	0.9966
7	4	5	0.997	0.997	0.996	0.997	0.9956	0.9966	0.9915	0.9966
7	4	6	0.996	0.997	0.995	0.997	0.9969	0.9966	0.9939	0.9966
7	4	7	0.995	0.996	0.994	0.996	0.9943	0.9965	0.9901	0.9965
7	4	8	0.992	0.996	0.991	0.996	0.9891	0.9964	0.9804	0.9964
7	4	9	0.989	0.996	0.987	0.996	0.9920	0.9963	0.9870	0.9963
7	4	10	0.981	0.996	0.975	0.996	0.9997	0.9962	0.9990	0.9962
7	4	11	0.974	0.996	0.961	0.996	1.0000	0.9962	0.9999	0.9962
7	5	1	0.999	0.998	0.999	0.998	1.0000	0.9978	1.0000	0.9978
7	5	2	0.998	0.998	0.998	0.998	1.0000	0.9978	1.0000	0.9978
7	5	3	0.998	0.998	0.998	0.998	0.9999	0.9978	0.9998	0.9978
7	5	4	0.998	0.998	0.998	0.998	0.9974	0.9977	0.9968	0.9977
7	5	5	0.998	0.998	0.997	0.998	0.9971	0.9976	0.9938	0.9976
8	1	8	0.989	0.993	0.982	0.993	0.9810	0.9928	0.9516	0.9928
8	1	9	0.979	0.992	0.974	0.992	0.9854	0.9923	0.9519	0.9923
8	1	10	0.970	0.992	0.964	0.992	0.9970	0.9919	0.9935	0.9919
8	1	11	0.962	0.991	0.932	0.991	0.9998	0.9914	0.9990	0.9914
8	1	12	0.917	0.991	0.875	0.991	0.9999	0.9909	0.9999	0.9909
8	2	5	0.996	0.995	0.996	0.995	0.9896	0.9948	0.9818	0.9948
8	2	6	0.995	0.994	0.993	0.994	0.9932	0.9944	0.9850	0.9944
8	2	7	0.993	0.994	0.991	0.994	0.9887	0.9942	0.9772	0.9942
8	2	8	0.989	0.994	0.987	0.994	0.9830	0.9941	0.9530	0.9941
8	2	9	0.985	0.994	0.977	0.994	0.9897	0.9941	0.9713	0.9941
8	2	10	0.976	0.994	0.965	0.994	0.9988	0.9941	0.9963	0.9941
8	2	11	0.971	0.994	0.936	0.994	1.0000	0.9941	0.9999	0.9941
8	2	12	0.925	0.994	0.889	0.994	1.0000	0.9941	1.0000	0.9941
8	3	3	0.998	0.996	0.997	0.996	0.9997	0.9965	0.9995	0.9965
8	3	4	0.997	0.996	0.997	0.996	0.9951	0.9961	0.9917	0.9961
8	3	5	0.996	0.996	0.996	0.996	0.9943	0.9959	0.9886	0.9959
8	3	6	0.996	0.996	0.995	0.996	0.9958	0.9959	0.9920	0.9959
8	3	7	0.995	0.996	0.993	0.996	0.9941	0.9959	0.9886	0.9959
8	3	8	0.993	0.996	0.990	0.996	0.9875	0.9959	0.9722	0.9959
8	3	9	0.989	0.996	0.981	0.996	0.9929	0.9959	0.9797	0.9959
8	3	10	0.984	0.996	0.975	0.996	0.9995	0.9959	0.9986	0.9959
8	3	11	0.972	0.996	0.955	0.996	1.0000	0.9959	0.9999	0.9959
8	3	12	0.948	0.996	0.907	0.996	1.0000	0.9959	1.0000	0.9959
8	4	1	0.999	0.998	0.999	0.998	1.0000	0.9977	1.0000	0.9977
8	4	2	0.998	0.997	0.998	0.997	1.0000	0.9974	1.0000	0.9974
8	4	3	0.998	0.997	0.998	0.997	0.9999	0.9974	0.9997	0.9974
8	4	4	0.998	0.997	0.998	0.997	0.9975	0.9974	0.9947	0.9974
8	4	5	0.998	0.997	0.997	0.997	0.9971	0.9974	0.9947	0.9974
8	4	6	0.997	0.997	0.997	0.997	0.9981	0.9974	0.9960	0.9974
8	4	7	0.996	0.997	0.995	0.997	0.9975	0.9973	0.9951	0.9973
8	4	8	0.994	0.997	0.994	0.997	0.9927	0.9972	0.9755	0.9972
8	4	9	0.991	0.997	0.988	0.997	0.9926	0.9972	0.9869	0.9972
8	4	10	0.985	0.997	0.981	0.997	0.9997	0.9972	0.9996	0.9972
8	4	11	0.972	0.997	0.965	0.997	1.0000	0.9971	1.0000	0.9971
9	2	5	0.997	0.996	0.996	0.996	0.9954	0.9955	0.9891	0.9955
9	2	6	0.995	0.996	0.995	0.996	0.9960	0.9955	0.9905	0.9955
