0.01	0.3	0.5	0.316966	0.00147273	0.347716	0.00141501	1.09701	0.00204235
0.01	0.3	0.55	0.197095	0.00186211	0.214328	0.00179647	1.08744	0.00258743
0.01	0.3	0.6	0.113327	0.00245061	0.122983	0.00236627	1.0852	0.00340657
0.01	0.3	0.65	0.0596745	0.00337262	0.0663966	0.00321596	1.11265	0.00466014
0.01	0.3	0.7	0.0280905	0.00491178	0.0319632	0.00463115	1.13786	0.00675079
0.01	0.3	0.75	0.00597367	0.00752849	0.00687669	0.00705691	1.15117	0.0103188
0.01	0.3	0.85	0	0	0	0	0	0
0.01	0.5	0	3.008	0.000561894	3.28188	0.000557322	1.09105	0.000791412
0.01	0.5	0.2	2.4481	0.000818208	2.70145	0.000806416	1.10349	0.00114881
0.01	0.5	0.25	1.683	0.000969852	1.88375	0.000949157	1.11928	0.00135702
0.01	0.5	0.3	1.20283	0.00113444	1.32985	0.00111612	1.1056	0.00159144
0.01	0.5	0.35	0.758995	0.0014131	0.848894	0.00138208	1.11844	0.00197661
0.01	0.5	0.4	0.340394	0.0020887	0.380876	0.00204148	1.11893	0.00292067
0.01	0.5	0.45	0.08665	0.00411394	0.0985879	0.00398645	1.13777	0.00572855
0.01	0.5	0.5	0	0	0	0	0	0
0.01	0.5	0.55	0	0	0	0	0	0
0.01	0.5	0.6	0	0	0	0	0	0
0.01	0.5	0.65	0	0	0	0	0	0
0.01	0.5	0.7	0	0	0	0	0	0
0.01	0.5	0.75	0	0	0	0	0	0
0.01	0.5	0.85	0	0	0	0	0	0
0.01	0.7	0	5.0068	0.000588928	5.94232	0.00059321	1.18685	0.000835903
0.01	0.7	0.2	2.30108	0.001059	2.74515	0.00106687	1.19298	0.00150323
0.01	0.7	0.25	1.45136	0.00130779	1.7613	0.00130744	1.21355	0.00184924
0.01	0.7	0.3	0.448766	0.00229626	0.559213	0.00226609	1.24611	0.00322614
0.01	0.7	0.35	0	0	0	0	0	0
0.01	0.7	0.4	0	0	0	0	0	0
0.01	0.7	0.45	0	0	0	0	0	0
0.01	0.7	0.5	0	0	0	0	0	0
0.01	0.7	0.55	0	0	0	0	0	0
0.01	0.7	0.6	0	0	0	0	0	0
0.01	0.7	0.65	0	0	0	0	0	0
0.01	0.7	0.7	0	0	0	0	0	0
0.01	0.7	0.75	0	0	0	0	0	0
0.01	0.7	0.85	0	0	0	0	0	0
0.02	0.1	0	0.000534717	0.0545559	0.000494263	0.0548836	0.924345	0.0773858
0.02	0.1	0.2	0	0	0	0	0	0
0.02	0.1	0.25	0	0	0	0	0	0
0.02	0.1	0.3	0	0	0	0	0	0
0.02	0.1	0.35	0	0	0	0	0	0
0.02	0.1	0.4	0	0	0	0	0	0
0.02	0.1	0.45	0	0	0	0	0	0
0.02	0.1	0.5	0.112701	0.00532922	0.116274	0.00507609	1.0317	0.00735984
0.02	0.1	0.55	0.224132	0.00378944	0.22868	0.00363035	1.02029	0.00524779
0.02	0.1	0.6	0.23921	0.00366944	0.247593	0.00349068	1.03505	0.00506455
0.02	0.1	0.65	0.20028	0.00400638	0.21267	0.00376293	1.06186	0.00549643
0.02	0.1	0.7	0.155488	0.00454193	0.161609	0.00431082	1.03937	0.00626197
0.02	0.1	0.75	0.0999794	0.00400957	0.102427	0.00383325	1.02448	0.00554711
0.02	0.1	0.85	0.0319303	0.00577807	0.0331742	0.00548424	1.03896	0.00796637
0.02	0.15	0	0.00153018	0.0222624	0.00140153	0.0226647	0.915928	0.0317695
0.02	0.15	0.2	0	0	0	0	0	0
0.02	0.15	0.25	0	0	0	0	0	0
0.02	0.15	0.3	0	0	0	0	0	0
0.02	0.15	0.35	0.0455519	0.00577651	0.0453673	0.00564001	0.995946	0.00807328
0.02	0.15	0.4	0.284373	0.00232566	0.301007	0.00220425	1.05849	0.00320428
0.02	0.15	0.45	0.426355	0.00190599	0.447053	0.00181555	1.04855	0.0026323
0.02	0.15	0.5	0.391789	0.00198661	0.413582	0.00188596	1.05562	0.00273924
0.02	0.15	0.55	0.296857	0.00227694	0.315172	0.00215494	1.0617	0.00313499
0.02	0.15	0.6	0.224217	0.00261524	0.242323	0.00245296	1.08075	0.00358559
0.02	0.15	0.65	0.173128	0.00297244	0.180502	0.00283758	1.04259	0.00410941
0.02	0.15	0.7	0.12749	0.00345993	0.135421	0.00327216	1.06221	0.00476215
0.02	0.15	0.75	0.0769895	0.00315036	0.0818358	0.00297859	1.06295	0.00433552
0.02	0.15	0.85	0.0226043	0.004737	0.0252179	0.004371	1.11562	0.00644553
0.02	0.2	0	0.00612815	0.0106864	0.00679512	0.00999202	1.10884	0.0146301
0.02	0.2	0.2	0	0	4.06771e-05	0.182574	0	0
0.02	0.2	0.25	0.339022	0.0020484	0.353937	0.00197506	1.04399	0.00284549
0.02	0.2	0.3	0.74823	0.00139263	0.769923	0.00135316	1.02899	0.00194176
0.02	0.2	0.35	0.850565	0.00130939	0.904771	0.00125242	1.06373	0.00181192
0.02	0.2	0.4	0.660485	0.00147911	0.696492	0.00142011	1.05452	0.00205048
0.02	0.2	0.45	0.481705	0.00172447	0.512951	0.0016472	1.06486	0.00238476
0.02	0.2	0.5	0.348925	0.00201961	0.372161	0.00192699	1.06659	0.00279143
0.02	0.2	0.55	0.255876	0.00235301	0.274765	0.00223712	1.07382	0.00324675
0.02	0.2	0.6	0.189719	0.00272818	0.204102	0.00259099	1.07581	0.00376247
0.02	0.2	0.65	0.137681	0.00319838	0.145163	0.00306765	1.05434	0.00443172
0.02	0.2	0.7	0.0972055	0.00380264	0.10746	0.00356199	1.10549	0.00521036
0.02	0.2	0.75	0.0555184	0.00355915	0.0589452	0.00340167	1.06172	0.0049233
0.02	0.2	0.85	0.0125818	0.00609335	0.0135789	0.00577533	1.07926	0.00839544
0.02	0.3	0	0.461986	0.00138493	0.493634	0.00134305	1.0685	0.0019292
0.02	0.3	0.2	1.8255	0.0010063	1.91474	0.000985434	1.04889	0.00140844
0.02	0.3	0.25	1.73705	0.00102951	1.84901	0.0010013	1.06445	0.00143613
0.02	0.3	0.3	1.23996	0.0012045	1.33091	0.00116615	1.07334	0.00167653
0.02	0.3	0.35	0.909561	0.00139538	0.97275	0.00135257	1.06947	0.00194333
0.02	0.3	0.4	0.672359	0.00161373	0.71774	0.00156503	1.06749	0.00224799
0.02	0.3	0.45	0.496569	0.00186976	0.530943	0.00181142	1.06922	0.00260332
0.02	0.3	0.5	0.343623	0.00223928	0.367339	0.00216909	1.06902	0.00311758
0.02	0.3	0.55	0.2198	0.00279132	0.236589	0.00269412	1.07638	0.0038794
0.02	0.3	0.6	0.132916	0.00358179	0.14353	0.00345099	1.07986	0.00497379
0.02	0.3	0.65	0.0757534	0.00473773	0.0800294	0.0046143	1.05645	0.00661346
0.02	0.3	0.7	0.0375735	0.00672074	0.042535	0.00632343	1.13205	0.0092279
0.02	0.3	0.75	0.00781503	0.0104145	0.00906471	0.00967988	1.15991	0.0142184
0.02	0.3	0.85	0	0	0	0	0	0
0.02	0.5	0	3.08242	0.000891564	3.30488	0.000886857	1.07217	0.00125754
0.02	0.5	0.2	2.47273	0.00130465	2.67204	0.00129212	1.0806	0.00183622
0.02	0.5	0.25	1.71047	0.00154181	1.86081	0.00152177	1.0879	0.00216633
0.02	0.5	0.3	1.19947	0.00181937	1.31681	0.00178749	1.09782	0.00255054
0.02	0.5	0.35	0.749872	0.0022765	0.824838	0.00223364	1.09997	0.0031893
0.02	0.5	0.4	0.33645	0.00336458	0.367332	0.00331206	1.09179	0.00472125
0.02	0.5	0.45	0.0840808	0.00668855	0.0940203	0.00650491	1.11821	0.00933009
0.02	0.5	0.5	0	0	0	0	0	0
0.02	0.5	0.55	0	0	0	0	0	0
0.02	0.5	0.6	0	0	0	0	0	0
0.02	0.5	0.65	0	0	0	0	0	0
0.02	0.5	0.7	0	0	0	0	0	0
0.02	0.5	0.75	0	0	0	0	0	0
0.02	0.5	0.85	0	0	0	0	0	0
0.02	0.7	0	5.11697	0.000944426	5.86587	0.000954579	1.14636	0.00134282
0.02	0.7	0.2	2.31059	0.0017074	2.72181	0.0017112	1.17797	0.00241732
0.02	0.7	0.25	1.48309	0.00209125	1.73595	0.0021023	1.1705	0.0029653
0.02	0.7	0.3	0.46054	0.00366241	0.54085	0.00367676	1.17438	0.00518959
0.02	0.7	0.35	0	0	0	0	0	0
0.02	0.7	0.4	0	0	0	0	0	0
0.02	0.7	0.45	0	0	0	0	0	0
0.02	0.7	0.5	0	0	0	0	0	0
0.02	0.7	0.55	0	0	0	0	0	0
0.02	0.7	0.6	0	0	0	0	0	0
0.02	0.7	0.65	0	0	0	0	0	0
0.02	0.7	0.7	0	0	0	0	0	0
0.02	0.7	0.75	0	0	0	0	0	0
0.02	0.7	0.85	0	0	0	0	0	0
0.03	0.1	0	0.000289808	0.0497526	0.000310053	0.0464246	1.06986	0.0680482
0.03	0.1	0.2	0	0	0	0	0	0
0.03	0.1	0.25	0	0	0	0	0	0
0.03	0.1	0.3	0	0	0	0	0	0
0.03	0.1	0.35	0	0	0	0	0	0
0.03	0.1	0.4	0	0	0	0	0	0
0.03	0.1	0.45	0	0	0	0	0	0
0.03	0.1	0.5	0.0423091	0.00582937	0.0421285	0.00563867	0.995732	0.00811025
0.03	0.1	0.55	0.102183	0.00375661	0.1055	0.00356923	1.03246	0.00518185
0.03	0.1	0.6	0.13633	0.00325506	0.137768	0.00312608	1.01055	0.00451307
0.03	0.1	0.65	0.151011	0.00309391	0.155155	0.00294708	1.02744	0.00427289
0.03	0.1	0.7	0.152119	0.00308271	0.158689	0.00291436	1.04319	0.00424224
0.03	0.1	0.75	0.1054	0.00262254	0.112237	0.00245466	1.06487	0.00359208
0.03	0.1	0.85	0.03716	0.00359739	0.038668	0.00340475	1.04058	0.00495314
0.03	0.15	0	0.00155565	0.0291629	0.00169249	0.0272797	1.08797	0.0399331
0.03	0.15	0.2	0	0	0	0	0	0
0.03	0.15	0.25	0	0	0	0	0	0
0.03	0.15	0.3	0	0	0	0	0	0
0.03	0.15	0.35	0.0414998	0.00799271	0.0437479	0.00759624	1.05417	0.0110266
0.03	0.15	0.4	0.262907	0.00319302	0.270907	0.00307069	1.03043	0.00442996
0.03	0.15	0.45	0.405492	0.00258009	0.423858	0.00246462	1.04529	0.00356808
0.03	0.15	0.5	0.390767	0.0026273	0.399448	0.00253721	1.02222	0.00365242
0.03	0.15	0.55	0.282757	0.00308041	0.308157	0.0028819	1.08983	0.00421833
0.03	0.15	0.6	0.219174	0.00349332	0.23608	0.00328644	1.07713	0.00479624
0.03	0.15	0.65	0.166097	0.00400758	0.177024	0.00378941	1.06579	0.00551546
0.03	0.15	0.7	0.121169	0.00468688	0.130133	0.00441432	1.07398	0.00643841
0.03	0.15	0.75	0.0740123	0.00424328	0.0785838	0.0040196	1.06177	0.00584487
0.03	0.15	0.85	0.0220983	0.00632769	0.0234607	0.00599307	1.06165	0.00871531
0.03	0.2	0	0.00628811	0.0143607	0.00747121	0.0129997	1.18815	0.0193706
0.03	0.2	0.2	7.7759e-06	0.57735	2.01856e-05	0.353554	2.59592	0.677003
0.03	0.2	0.25	0.336005	0.00280066	0.345979	0.00272443	1.02969	0.0039072
0.03	0.2	0.3	0.743154	0.00190194	0.773344	0.00184182	1.04063	0.00264759
0.03	0.2	0.35	0.844362	0.00178867	0.879995	0.00173115	1.0422	0.00248922
0.03	0.2	0.4	0.634112	0.00205357	0.678792	0.00196132	1.07046	0.00283971
